Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
10.80015,S,10.80015,3.311238,0,0.3409768,0,0,70.6154,369.912,0,78.17861,106.5902,4.439316,-200.525347900624,-200.525347900212,-0.000406712382144812,3391.99506547329,3391.9950654634,0.00819060003165083,89.99986,89.99986,27102.12,0.06306159
10.90015,S,10.90015,3.296424,0,0.3422816,0,0,70.6154,362.328,0,78.17861,106.6567,4.449705,-197.071969940787,-197.071969940384,-0.000398754485225366,3372.13320845637,3372.13320844652,0.00815036816350514,89.99986,89.99986,27440.23,0.06387863
11.00016,S,11.00016,3.281882,0,0.3435711,0,0,70.6154,354.9391,0,78.17861,106.722,4.459899,-193.707416811401,-193.707416811006,-0.000390998086861602,3352.611778858,3352.61177884819,0.00811092094614882,89.99986,89.99986,27776.36,0.06469169
11.10016,S,11.10016,3.267605,0,0.3448455,0,0,70.6154,347.7386,0,78.17861,106.7859,4.469889,-190.428648675514,-190.428648675128,-0.000383436327947491,3333.42206396923,3333.42206395946,0.00807223860981977,89.99986,89.99986,28110.56,0.06550084
11.20016,S,11.20016,3.253587,0,0.346105,0,0,70.6154,340.7206,0,78.17861,106.8486,4.479693,-187.232893917084,-187.232893916706,-0.000376062982233747,3314.55563732249,3314.55563731275,0.00803430203368033,89.99986,89.99986,28442.87,0.06630616
11.30016,S,11.30016,3.239821,0,0.3473498,0,0,70.6154,333.8793,0,78.17861,106.9101,4.489301,-184.117523971216,-184.117523970847,-0.000368872107688186,3296.00434339302,3296.00434338332,0.00799709270890698,89.99986,89.99986,28773.3,0.06710773
11.40017,S,11.40017,3.226301,0,0.34858,0,0,70.6154,327.2091,0,78.17861,106.9705,4.498733,-181.080033455953,-181.080033455591,-0.000361857993441865,3277.76028579725,3277.76028578758,0.0079605927123908,89.99986,89.99986,29101.89,0.0679056
11.50017,S,11.50017,3.213022,0,0.3497958,0,0,70.6154,320.7043,0,78.17861,107.0297,4.507978,-178.117819635081,-178.117819634727,-0.000355014636829619,3259.81581678241,3259.81581677278,0.00792478469282974,89.99986,89.99986,29428.68,0.06869987
11.60017,S,11.60017,3.199978,0,0.3509974,0,0,70.6154,314.3599,0,78.17861,107.0878,4.517055,-175.228625479333,-175.228625478987,-0.00034833699015574,3242.16353229927,3242.16353228967,0.00788965184427758,89.99986,89.99986,29753.69,0.06949058
11.70017,S,11.70017,3.187162,0,0.3521851,0,0,70.6154,308.1711,0,78.17861,107.1447,4.525953,-172.410203893553,-172.410203893214,-0.000341820070147063,3224.79625634595,3224.79625633638,0.00785517787271986,89.99986,89.99986,30076.95,0.07027782
11.80017,S,11.80017,3.17457,0,0.3533589,0,0,70.6154,302.1327,0,78.17861,107.2006,4.534693,-169.660218375612,-169.66021837528,-0.000335458563838586,3207.7070392394,3207.70703922987,0.00782134700653315,89.99986,89.99986,30398.48,0.07106164
11.90018,S,11.90018,3.162195,0,0.3545192,0,0,70.6154,296.2405,0,78.17861,107.2555,4.543262,-166.976817207839,-166.976817207514,-0.000329248177657309,3190.88913927711,3190.88913926761,0.00778814393827745,89.99986,89.99986,30718.32,0.0718421
12.00018,S,12.00018,3.150034,0,0.3556659,0,0,70.6154,290.4897,0,78.17861,107.3093,4.551664,-164.357806939255,-164.357806938937,-0.000323183875276209,3174.3360267305,3174.33602672103,0.00775555384443964,89.99986,89.99986,31036.5,0.07261928
12.10018,S,12.10018,3.138081,0,0.3567993,0,0,70.6154,284.8764,0,78.17861,107.3621,4.559918,-161.801216642897,-161.801216642586,-0.000317261529862983,3158.04136777155,3158.04136776211,0.00772356234117152,89.99986,89.99986,31353.03,0.07339324
12.20018,S,12.20018,3.126331,0,0.3579197,0,0,70.6154,279.396,0,78.17861,107.414,4.568027,-159.305236324345,-159.30523632404,-0.000311476665945687,3141.99901960522,3141.9990195958,0.00769215548027289,89.99986,89.99986,31667.95,0.07416403
12.30019,S,12.30019,3.11478,0,0.3590271,0,0,70.6154,279.6802,0,78.17861,107.4649,4.575983,-159.433320748366,-159.433320748061,-0.000312111709266711,3126.17736995445,3126.17736994506,0.00766125686536356,89.99986,89.99986,31981.28,0.0749317
12.40019,S,12.40019,3.103168,0,0.3601463,0,0,70.6154,274.373,0,78.17861,107.516,4.583963,-157.016151679719,-157.01615167942,-0.000306505663380464,3110.36733681184,3110.36733680248,0.00763035481536852,89.99986,89.99986,32293.03,0.07569627
12.50019,S,12.50019,3.09175,0,0.3612528,0,0,70.6154,269.1586,0,78.17861,107.5662,4.591806,-154.641282041593,-154.6412820413,-0.000300993045339545,3094.79668581703,3094.7966858077,0.00760000820989348,89.99986,89.99986,32603.2,0.07645779
12.60019,S,12.60019,3.080521,0,0.3623468,0,0,70.6154,264.0355,0,78.17861,107.6154,4.5995,-152.307887303051,-152.307887302764,-0.000295572252159506,3079.46123031992,3079.46123031061,0.00757020778982763,89.99986,89.99986,32911.84,0.07721629
12.7002,S,12.7002,3.069479,0,0.3634281,0,0,70.6154,259.0009,0,78.17861,107.6637,4.607048,-150.014817094422,-150.014817094141,-0.000290240593251795,3064.3568927071,3064.35689269782,0.00754094453806156,89.99986,89.99986,33218.95,0.07797185
12.8002,S,12.8002,3.058621,0,0.3644969,0,0,70.6154,254.0532,0,78.17861,107.7112,4.614465,-147.761256818876,-147.761256818601,-0.000284996219310476,3049.47967897069,3049.47967896144,0.00751220963098082,89.99986,89.99986,33524.57,0.0787245
12.9002,S,12.9002,3.047945,0,0.3655531,0,0,70.6154,249.1901,0,78.17861,107.7578,4.62174,-145.546201144715,-145.546201144446,-0.000279836811124008,3034.82569583464,3034.82569582541,0.0074839944693888,89.99986,89.99986,33828.71,0.07947431
13.0002,S,13.0002,3.037446,0,0.366597,0,0,70.6154,244.4097,0,78.17861,107.8035,4.628888,-143.368805672787,-143.368805672524,-0.0002747607012854,3020.39113859539,3020.39113858619,0.00745629065050185,89.99986,89.99986,34131.39,0.08022132
13.1002,S,13.1002,3.027125,0,0.3676282,0,0,70.6154,239.71,0,78.17861,107.8484,4.635911,-141.228120702398,-141.22812070214,-0.000269765468264956,3006.17229654595,3006.17229653677,0.00742908998526758,89.99986,89.99986,34432.65,0.08096559
13.20021,S,13.20021,3.016977,0,0.368647,0,0,70.6154,235.0891,0,78.17861,107.8925,4.642788,-139.123377333611,-139.123377333359,-0.00026484940676007,2992.16553656461,2992.16553655545,0.00740238446251557,89.99986,89.99986,34732.5,0.08170716
13.30021,S,13.30021,3.006999,0,0.3696535,0,0,70.6154,230.5454,0,78.17861,107.9358,4.649554,-137.05369937813,-137.053699377883,-0.000260010803889016,2978.36731694341,2978.36731693428,0.00737616627135375,89.99986,89.99986,35030.96,0.08244608
13.40021,S,13.40021,2.997189,0,0.3706961,0,0,70.6154,226.1065,0,78.17861,107.9782,4.65618,-135.031695205426,-135.031695205185,-0.000255280969007604,2964.77389836508,2964.77389835597,0.00735042709486994,89.99986,89.99986,35328.05,0.08318239
13.50021,S,13.50021,2.987542,0,0.3718294,0,0,70.6154,221.8009,0,78.17861,108.0199,4.662701,-133.070416246178,-133.070416245942,-0.000250692503712058,2951.37885163421,2951.37885162512,0.00732515192443097,89.99986,89.99986,35623.79,0.08391616
13.60022,S,13.60022,2.978055,0,0.3729497,0,0,70.6154,217.5623,0,78.17861,108.0608,4.669085,-131.139700562632,-131.139700562401,-0.000246170666484028,2938.17825146708,2938.17825145801,0.0073003319322539,89.99986,89.99986,35918.2,0.08464744
13.70022,S,13.70022,2.968725,0,0.3740574,0,0,70.6154,213.3893,0,78.17861,108.1009,4.675358,-129.2387097161,-129.238709715874,-0.000241714112029239,2925.16908302099,2925.16908301194,0.00727596051696092,89.99986,89.99986,36211.29,0.08537625
13.80022,S,13.80022,2.959551,0,0.3751521,0,0,70.6154,209.2804,0,78.17861,108.1404,4.681521,-127.366998658558,-127.366998658337,-0.000237321301785785,2912.34839427659,2912.34839426756,0.00725203123307675,89.99986,89.99986,36503.11,0.08610264
13.90022,S,13.90022,2.95053,0,0.376234,0,0,70.6154,205.2343,0,78.17861,108.1791,4.687569,-125.523822331929,-125.523822331713,-0.000232990988987985,2899.71330334928,2899.71330334027,0.00722853778435906,89.99986,89.99986,36793.64,0.08682667
14.00023,S,14.00023,2.94166,0,0.3773031,0,0,70.6154,201.2497,0,78.17861,108.217,4.693495,-123.70868601765,-123.708686017439,-0.000228721669179986,2887.26098275367,2887.26098274468,0.00720547400144,89.99986,89.99986,37082.93,0.08754838
14.10023,S,14.10023,2.93294,0,0.3783592,0,0,70.6154,197.3252,0,78.17861,108.2543,4.699319,-121.920802934395,-121.920802934188,-0.000224511962961459,2874.98867352984,2874.98867352087,0.00718283386357836,89.99986,89.99986,37370.97,0.08826777
14.20023,S,14.20023,2.924367,0,0.3794027,0,0,70.6154,193.4594,0,78.17861,108.2909,4.705039,-120.159781678317,-120.159781678115,-0.000220360597039794,2862.89366823614,2862.89366822718,0.00716061147433049,89.99986,89.99986,37657.8,0.08898492
14.30023,S,14.30023,2.91594,0,0.3804332,0,0,70.6154,189.6512,0,78.17861,108.3267,4.710635,-118.424897059558,-118.424897059361,-0.000216266203383346,2850.97332302908,2850.97332302014,0.00713880106939477,89.99986,89.99986,37943.45,0.08969989
14.40023,S,14.40023,2.907657,0,0.381451,0,0,70.6154,185.8996,0,78.17861,108.3643,4.716513,-116.715765621562,-116.715765621369,-0.000212227845970463,2839.22504669605,2839.22504668713,0.0071173970144894,89.99986,89.99986,38227.88,0.0904127
14.50024,S,14.50024,2.899515,0,0.3824559,0,0,70.6154,182.203,0,78.17861,108.4037,4.722677,-115.031697937254,-115.031697937065,-0.000208244020345293,2827.64629694002,2827.64629693112,0.00709639377681707,89.99986,89.99986,38511.17,0.09112339
14.60024,S,14.60024,2.891515,0,0.383448,0,0,70.6154,178.5604,0,78.17861,108.4426,4.728742,-113.372197301248,-113.372197301064,-0.000204313521427329,2816.234601559,2816.23460155011,0.00707578598793371,89.99986,89.99986,38793.3,0.09183199
14.70024,S,14.70024,2.883652,0,0.3844274,0,0,70.6154,174.9708,0,78.17861,108.4806,4.734682,-111.73680078413,-111.73680078395,-0.000200435398036674,2804.98752625956,2804.98752625069,0.00705556836268984,89.99986,89.99986,39074.3,0.09253856
14.80024,S,14.80024,2.875927,0,0.3853939,0,0,70.6154,171.4328,0,78.17861,108.5178,4.740501,-110.1249182999,-110.124918299725,-0.000196608198771334,2793.90269442571,2793.90269441685,0.00703573574023353,89.99986,89.99986,39354.19,0.09324311
14.90025,S,14.90025,2.868338,0,0.3863474,0,0,70.6154,167.9454,0,78.17861,108.5544,4.746211,-108.536102813715,-108.536102813544,-0.000192830908028869,2782.97777867486,2782.97777866602,0.00701628308124414,89.99986,89.99986,39632.98,0.09394571
15.00025,S,15.00025,2.860882,0,0.3872884,0,0,70.6154,164.5077,0,78.17861,108.5902,4.751804,-106.969905303906,-106.969905303739,-0.000189102621998899,2772.2104971227,2772.21049711387,0.00699720544606644,89.99986,89.99986,39910.69,0.09464639
15.10025,S,15.10025,2.853558,0,0.3882165,0,0,70.6154,161.1184,0,78.17861,108.6252,4.75728,-105.425693961225,-105.425693961062,-0.000185422016229736,2761.59862039654,2761.59862038772,0.00697849800734891,89.99986,89.99986,40187.32,0.09534518
15.20025,S,15.20025,2.846364,0,0.389132,0,0,70.6154,157.7769,0,78.17861,108.6597,4.762666,-103.903280037625,-103.903280037466,-0.000181788404810776,2751.13996223775,2751.13996222895,0.0069601560351696,89.99986,89.99986,40462.91,0.0960421
15.30025,S,15.30025,2.832328,0,0.390929,0,0,70.6154,154.8349,0,78.17861,108.7266,4.773128,-102.562703994729,-102.562703994573,-0.000178607503863645,2740.8199416217,2740.81994161291,0.00694214342054248,89.99986,89.99986,40737.45,0.09673722
15.40026,S,15.40026,2.821799,0,0.3922866,0,0,70.6154,151.7561,0,78.17861,108.7766,4.780935,-101.159898714474,-101.159898714322,-0.000175261777840721,2730.64096319842,2730.64096318964,0.00692446697215333,89.99986,89.99986,41010.97,0.09743054
15.50026,S,15.50026,2.811414,0,0.3936337,0,0,70.6154,148.7137,0,78.17861,108.8258,4.788621,-99.7736466378532,-99.773646637705,-0.000171950800200523,2720.60135367678,2720.60135366801,0.00690712318028102,89.99986,89.99986,41283.48,0.09812212
15.60026,S,15.60026,2.801171,0,0.3949703,0,0,70.6154,145.7072,0,78.17861,108.8741,4.796174,-98.4037163001588,-98.4037163000143,-0.000168673953244553,2710.69946826662,2710.69946825786,0.00689010860570925,89.99986,89.99986,41555,0.09881198
15.70026,S,15.70026,2.791069,0,0.3962964,0,0,70.6154,142.7357,0,78.17861,108.9217,4.803607,-97.0497302052983,-97.0497302051573,-0.000165430403269315,2700.93369627163,2700.93369626288,0.00687341987690324,89.99986,89.99986,41825.52,0.09950015
15.80027,S,15.80027,2.781083,0,0.3976148,0,0,70.6154,140.9339,0,78.17861,108.9686,4.81093,-96.2283821555759,-96.2283821554369,-0.000163536624937244,2691.27527689104,2691.2752768823,0.00685698446882282,89.99986,89.99986,42095.09,0.1001867
15.90027,S,15.90027,2.771192,0,0.3989283,0,0,70.6154,138.6029,0,78.17861,109.0147,4.818146,-95.166071396444,-95.1660713963078,-0.000161024115450948,2681.711050065,2681.71105005628,0.00684076941669987,89.99986,89.99986,42363.68,0.1008716
16.00027,S,16.00027,2.76141,0,0.4002348,0,0,70.6154,136.3202,0,78.17861,109.0603,4.825269,-94.1257229625814,-94.1257229624478,-0.000158562198503348,2672.25184150699,2672.25184149827,0.00682480282354174,89.99986,89.99986,42631.33,0.1015548
16.10027,S,16.10027,2.751735,0,0.4015345,0,0,70.6154,134.0844,0,78.17861,109.1053,4.832289,-93.106739814116,-93.1067398139851,-0.000156149398060304,2662.89548899891,2662.8954889902,0.00680907971380609,89.99986,89.99986,42898.04,0.1022365
16.20028,S,16.20028,2.742163,0,0.4028276,0,0,70.6154,131.8943,0,78.17861,109.1496,4.839223,-92.1085586871424,-92.108558687014,-0.000153784397249248,2653.63988583448,2653.63988582578,0.00679359524238723,89.99986,89.99986,43163.82,0.1029167
16.30028,S,16.30028,2.732694,0,0.4041139,0,0,70.6154,129.7487,0,78.17861,109.1933,4.846044,-91.130678902633,-91.1306789025071,-0.000151466203205109,2644.4829793191,2644.48297931041,0.00677834468499074,89.99986,89.99986,43428.69,0.1035952
16.40028,S,16.40028,2.723325,0,0.4053938,0,0,70.6154,127.6466,0,78.17861,109.2363,4.852768,-90.1725630253622,-90.1725630252388,-0.000149193478212733,2635.42276915072,2635.42276914204,0.00676332343637126,89.99986,89.99986,43692.64,0.1042724
16.50028,S,16.50028,2.714054,0,0.4066674,0,0,70.6154,125.5869,0,78.17861,109.2788,4.85941,-89.2337848821103,-89.2337848819893,-0.00014696529004003,2626.45730301893,2626.45730301026,0.00674852700224175,89.99986,89.99986,43955.69,0.104948
16.60028,S,16.60028,2.704879,0,0.4079346,0,0,70.6154,123.5685,0,78.17861,109.3207,4.865959,-88.3137613407563,-88.3137613406376,-0.000144780297182285,2617.58467996274,2617.58467995408,0.0067339510046737,89.99986,89.99986,44217.84,0.1056221
16.70029,S,16.70029,2.695798,0,0.4091958,0,0,70.6154,121.5903,0,78.17861,109.362,4.872403,-87.4120890765281,-87.4120890764117,-0.000142637542775259,2608.80304419153,2608.80304418288,0.00671959116752618,89.99986,89.99986,44479.12,0.1062948
16.80029,S,16.80029,2.68681,0,0.4104507,0,0,70.6154,119.6514,0,78.17861,109.4028,4.878772,-86.5283409227953,-86.5283409226812,-0.000140536092692081,2600.11058804545,2600.1105880368,0.00670544332940618,89.99986,89.99986,44739.52,0.106966
16.90029,S,16.90029,2.677912,0,0.4116998,0,0,70.6154,117.7508,0,78.17861,109.4429,4.885051,-85.661988385029,-85.6619883849171,-0.000138474798695664,2591.50554637266,2591.50554636402,0.00669150341930172,89.99986,89.99986,44999.06,0.1076359
17.00029,S,17.00029,2.669103,0,0.412943,0,0,70.6154,115.8876,0,78.17861,109.4827,4.891257,-84.812659927602,-84.8126599274922,-0.000136452719080015,2582.986198546,2582.98619853737,0.00667776747083062,89.99986,89.99986,45257.74,0.1083043
17.1003,S,17.1003,2.66038,0,0.4141806,0,0,70.6154,114.0609,0,78.17861,109.5218,4.897366,-83.9799720939574,-83.9799720938498,-0.000134469069405936,2574.55086523444,2574.55086522581,0.00666423161119391,89.99986,89.99986,45515.57,0.1089714
17.2003,S,17.2003,2.651743,0,0.4154124,0,0,70.6154,112.2697,0,78.17861,109.5603,4.903393,-83.1634609612665,-83.1634609611609,-0.000132522684383315,2566.19790856192,2566.1979085533,0.00665089206238849,89.99986,89.99986,45772.57,0.1096372
17.3003,S,17.3003,2.64319,0,0.4166386,0,0,70.6154,110.5132,0,78.17861,109.5984,4.909348,-82.3627480400264,-82.3627480399229,-0.000130612715150411,2557.92572961398,2557.92572960537,0.00663774513673548,89.99986,89.99986,46028.73,0.1103016
17.4003,S,17.4003,2.634719,0,0.4178593,0,0,70.6154,108.7907,0,78.17861,109.636,4.915211,-81.5774965639869,-81.5774965638853,-0.00012873850232355,2549.73276816953,2549.73276816092,0.00662478723248425,89.99986,89.99986,46284.07,0.1109647
17.50031,S,17.50031,2.626328,0,0.4190748,0,0,70.6154,107.1012,0,78.17861,109.6731,4.92101,-80.8072952610894,-80.8072952609898,-0.000126899015142047,2541.61750106164,2541.61750105304,0.00661201483316827,89.99986,89.99986,46538.61,0.1116266
17.60031,S,17.60031,2.618015,0,0.4202851,0,0,70.6154,105.4441,0,78.17861,109.7096,4.926716,-80.0518550488006,-80.0518550487029,-0.000125093603696132,2533.57844114452,2533.57844113592,0.00659942450641141,89.99986,89.99986,46792.32,0.1122871
17.70031,S,17.70031,2.609781,0,0.42149,0,0,70.6154,103.8185,0,78.17861,109.7457,4.932361,-79.3107070372377,-79.3107070371418,-0.000123321199329507,2525.61413537611,2525.61413536752,0.00658701289621609,89.99986,89.99986,47045.25,0.1129465
17.80031,S,17.80031,2.601622,0,0.42269,0,0,70.6154,102.2237,0,78.17861,109.7814,4.93793,-78.5836416167286,-78.5836416166345,-0.00012158140224345,2517.72316784808,2517.7231678395,0.0065747767301067,89.99986,89.99986,47297.36,0.1136045
17.90031,S,17.90031,2.593537,0,0.4239827,0,0,70.6154,100.6822,0,78.17861,109.8165,4.943427,-77.8808501883467,-77.8808501882544,-0.000119900813263802,2509.90381004561,2509.90381003703,0.00656271191105593,89.99986,89.99986,47548.69,0.1142614
18.00032,S,18.00032,2.585524,0,0.4253555,0,0,70.6154,99.18898,0,78.17861,109.8513,4.948852,-77.2000220786449,-77.2000220785543,-0.000118273797312847,2502.15327336538,2502.1532733568,0.00655081155195305,89.99986,89.99986,47799.24,0.1149171
18.10032,S,18.10032,2.57758,0,0.4267247,0,0,70.6154,97.72298,0,78.17861,109.8856,4.954209,-76.5315917353336,-76.5315917352446,-0.000116675303495333,2494.47013568031,2494.47013567174,0.00653907232152738,89.99986,89.99986,48049.05,0.1155716
18.20032,S,18.20032,2.569705,0,0.4280902,0,0,70.6154,96.28368,0,78.17861,109.9194,4.959497,-75.8753425948651,-75.8753425947778,-0.000115105002119423,2486.85316995926,2486.85316995069,0.00652749138751769,89.99986,89.99986,48298.07,0.1162249
18.30032,S,18.30032,2.561897,0,0.4294522,0,0,70.6154,94.87049,0,78.17861,109.9529,4.964731,-75.2309607394366,-75.2309607393509,-0.000113562017796448,2479.30117374804,2479.30117373948,0.00651606597571881,89.99986,89.99986,48546.34,0.1168771
18.40033,S,18.40033,2.554155,0,0.4308107,0,0,70.6154,93.4828,0,78.17861,109.9859,4.969888,-74.5982087438746,-74.5982087437905,-0.000112045912832073,2471.81297464318,2471.81297463462,0.00650479337913346,89.99986,89.99986,48793.86,0.1175281
18.50033,S,18.50033,2.546478,0,0.4321658,0,0,70.6154,92.12003,0,78.17861,110.0185,4.974977,-73.9767975256454,-73.9767975255628,-0.000110555997526133,2464.38742456981,2464.38742456125,0.00649367094713406,89.99986,89.99986,49040.63,0.118178
